rider,stage,position,gap,stage_time
GANNA Filippo,21,1,0,2028
CAVAGNA Rémi,21,2,12,2040
AFFINI Edoardo,21,3,13,2041
SOBRERO Matteo,21,4,14,2042
ALMEIDA João,21,5,27,2055
WALSCHEID Max,21,6,33,2061
BETTIOL Alberto,21,7,34,2062
TRATNIK Jan,21,8,42,2070
MOSCON Gianni,21,9,44,2072
KEISSE Iljo,21,10,47,2075
BODNAR Maciej,21,11,54,2082
FOSS Tobias,21,12,58,2086
ARNDT Nikias,21,13,62,2090
MARTÍNEZ Daniel Felipe,21,14,81,2109
ULISSI Diego,21,15,83,2111
BRÄNDLE Matthias,21,16,83,2111
CARUSO Damiano,21,17,83,2111
GROßSCHARTNER Felix,21,18,83,2111
VLASOV Aleksandr,21,19,86,2114
VAN DEN BERG Julius,21,20,98,2126
BOUWMAN Koen,21,21,105,2133
FORMOLO Davide,21,22,110,2138
HEPBURN Michael,21,23,112,2140
BERNAL Egan,21,24,113,2141
CASTROVIEJO Jonathan,21,25,117,2145
DENZ Nico,21,26,120,2148
SERRY Pieter,21,27,124,2152
SEIGLE Romain,21,28,125,2153
RIESEBEEK Oscar,21,29,127,2155
SÁNCHEZ Luis León,21,30,129,2157
BARDET Romain,21,31,130,2158
IZAGIRRE Gorka,21,32,131,2159
WIŚNIOWSKI Łukasz,21,33,132,2160
HONORÉ Mikkel Frølich,21,34,133,2161
BATTISTELLA Samuele,21,35,139,2167
JORGENSON Matteo,21,36,142,2170
TEJADA Harold,21,37,145,2173
NIBALI Vincenzo,21,38,145,2173
CARTHY Hugh,21,39,147,2175
OLIVEIRA Nelson,21,40,148,2176
COVI Alessandro,21,41,149,2177
VALTER Attila,21,42,152,2180
BENNETT George,21,43,153,2181
LEYSEN Senne,21,44,154,2182
MOLANO Juan Sebastián,21,45,154,2182
WARBASSE Larry,21,46,155,2183
CARR Simon,21,47,156,2184
JANSSENS Jimmy,21,48,158,2186
PRONSKIY Vadim,21,49,161,2189
KANTER Max,21,50,163,2191
YATES Simon,21,51,165,2193
BEVIN Patrick,21,52,166,2194
JUUL-JENSEN Christopher,21,53,167,2195
GOUGEARD Alexis,21,54,172,2200
TORRES Albert,21,55,173,2201
VENDRAME Andrea,21,56,174,2202
SAGAN Peter,21,57,179,2207
CATALDO Dario,21,58,181,2209
GAVIRIA Fernando,21,59,182,2210
FABBRO Matteo,21,60,184,2212
PONOMAR Andrii,21,61,184,2212
ALEOTTI Giovanni,21,62,186,2214
STORER Michael,21,63,190,2218
KNOX James,21,64,190,2218
ZANA Filippo,21,65,194,2222
VAN DEN BERG Lars,21,66,195,2223
CONTI Valerio,21,67,200,2228
KANGERT Tanel,21,68,201,2229
PUCCIO Salvatore,21,69,202,2230
HIRT Jan,21,70,202,2230
MARTENS Paul,21,71,203,2231
CONSONNI Simone,21,72,206,2234
KEUKELEIRE Jens,21,73,206,2234
PASQUALON Andrea,21,74,207,2235
TAARAMÄE Rein,21,75,208,2236
DE BONDT Dries,21,76,210,2238
SEPÚLVEDA Eduardo,21,77,210,2238
SABATINI Fabio,21,78,212,2240
SCOTSON Callum,21,79,213,2241
RICHEZE Maximiliano,21,80,213,2241
KRIEGER Alexander,21,81,218,2246
MINALI Riccardo,21,82,219,2247
ALBANESE Vincenzo,21,83,220,2248
OSS Daniel,21,84,220,2248
BILBAO Pello,21,85,220,2248
MARTIN Dan,21,86,220,2248
GHEBREIGZABHIER Amanuel,21,87,221,2249
RIVI Samuele,21,88,222,2250
TAGLIANI Filippo,21,89,222,2250
NARVÁEZ Jhonatan,21,90,223,2251
VERVAEKE Louis,21,91,223,2251
VIVIANI Elia,21,92,225,2253
HAMILTON Chris,21,93,227,2255
ROCHE Nicolas,21,94,228,2256
MOLLEMA Bauke,21,95,230,2258
MOSCA Jacopo,21,96,231,2259
VILLELLA Davide,21,97,232,2260
KREDER Wesley,21,98,232,2260
MEYER Cameron,21,99,233,2261
ARASHIRO Yukiya,21,100,235,2263
HERMANS Quinten,21,101,235,2263
CIMOLAI Davide,21,102,238,2266
GAVAZZI Francesco,21,103,239,2267
GALLOPIN Tony,21,104,241,2269
BOUCHARD Geoffrey,21,105,243,2271
CARBONI Giovanni,21,106,244,2272
BADILATTI Matteo,21,107,248,2276
PETILLI Simone,21,108,249,2277
MOLARD Rudy,21,109,249,2277
MOSCHETTI Matteo,21,110,250,2278
RAVASI Edward,21,111,250,2278
RAVANELLI Simone,21,112,251,2279
PEDRERO Antonio,21,113,258,2286
DUCHESNE Antoine,21,114,258,2286
NAESEN Lawrence,21,115,261,2289
OLDANI Stefano,21,116,262,2290
BENEDETTI Cesare,21,117,263,2291
VAN GARDEREN Tejay,21,118,263,2291
SCHMID Mauro,21,119,265,2293
VISCONTI Giovanni,21,120,267,2295
FRANKINY Kilian,21,121,270,2298
LINDEMAN Bert-Jan,21,122,271,2299
NIEVE Mikel,21,123,271,2299
DE KORT Koen,21,124,276,2304
VALLS Rafael,21,125,277,2305
MARENGO Umberto,21,126,287,2315
VIVIANI Attilio,21,127,290,2318
BATTAGLIN Enrico,21,128,301,2329
NIV Guy,21,129,304,2332
GABBURO Davide,21,130,307,2335
ZOCCARATO Samuele,21,131,308,2336
VERMEERSCH Gianni,21,132,313,2341
FORTUNATO Lorenzo,21,133,315,2343
PELLAUD Simon,21,134,319,2347
VAN DER HOORN Taco,21,135,321,2349
GUGLIELMI Simon,21,136,324,2352
FIORELLI Filippo,21,137,328,2356
CHRISTIAN Mark,21,138,333,2361
DINA Márton,21,139,334,2362
TESFATSION Natnael,21,140,334,2362
VANHOUCKE Harm,21,141,340,2368
VENCHIARUTTI Nicola,21,142,350,2378
RUBIO Einer Augusto,21,143,380,2408
CARUSO Damiano,20,1,0,16073
BERNAL Egan,20,2,24,16097
MARTÍNEZ Daniel Felipe,20,3,35,16108
BARDET Romain,20,4,35,16108
ALMEIDA João,20,5,41,16114
YATES Simon,20,6,51,16124
VLASOV Aleksandr,20,7,73,16146
CARTHY Hugh,20,8,89,16162
FORTUNATO Lorenzo,20,9,127,16200
PEDRERO Antonio,20,10,143,16216
HIRT Jan,20,11,143,16216
FOSS Tobias,20,12,157,16230
BOUWMAN Koen,20,13,157,16230
MARTIN Dan,20,14,190,16263
BENNETT George,20,15,222,16295
PRONSKIY Vadim,20,16,222,16295
BILBAO Pello,20,17,248,16321
RUBIO Einer Augusto,20,18,250,16323
TEJADA Harold,20,19,284,16357
GROßSCHARTNER Felix,20,20,329,16402
NIEVE Mikel,20,21,361,16434
FORMOLO Davide,20,22,385,16458
CATALDO Dario,20,23,401,16474
STORER Michael,20,24,406,16479
VALTER Attila,20,25,410,16483
FABBRO Matteo,20,26,410,16483
PETILLI Simone,20,27,415,16488
BOUCHARD Geoffrey,20,28,416,16489
BADILATTI Matteo,20,29,420,16493
SEPÚLVEDA Eduardo,20,30,453,16526
ULISSI Diego,20,31,482,16555
SCHMID Mauro,20,32,482,16555
KNOX James,20,33,482,16555
VERVAEKE Louis,20,34,495,16568
CASTROVIEJO Jonathan,20,35,498,16571
RAVASI Edward,20,36,545,16618
CARBONI Giovanni,20,37,748,16821
NIBALI Vincenzo,20,38,822,16895
MOLLEMA Bauke,20,39,822,16895
COVI Alessandro,20,40,822,16895
MOLARD Rudy,20,41,822,16895
SERRY Pieter,20,42,822,16895
SÁNCHEZ Luis León,20,43,822,16895
IZAGIRRE Gorka,20,44,822,16895
KANGERT Tanel,20,45,822,16895
WARBASSE Larry,20,46,840,16913
GAVAZZI Francesco,20,47,858,16931
JANSSENS Jimmy,20,48,870,16943
GUGLIELMI Simon,20,49,893,16966
VILLELLA Davide,20,50,895,16968
HERMANS Quinten,20,51,1078,17151
LEYSEN Senne,20,52,1078,17151
NIV Guy,20,53,1078,17151
NARVÁEZ Jhonatan,20,54,1078,17151
PELLAUD Simon,20,55,1078,17151
MOSCON Gianni,20,56,1081,17154
FRANKINY Kilian,20,57,1127,17200
CONTI Valerio,20,58,1213,17286
OLIVEIRA Nelson,20,59,1326,17399
SOBRERO Matteo,20,60,1326,17399
BEVIN Patrick,20,61,1330,17403
SEIGLE Romain,20,62,1338,17411
BETTIOL Alberto,20,63,1446,17519
TRATNIK Jan,20,64,1446,17519
MARTENS Paul,20,65,1465,17538
KEUKELEIRE Jens,20,66,1499,17572
CARR Simon,20,67,1499,17572
JORGENSON Matteo,20,68,1499,17572
HAMILTON Chris,20,69,1538,17611
PASQUALON Andrea,20,70,1603,17676
RAVANELLI Simone,20,71,1603,17676
JUUL-JENSEN Christopher,20,72,1629,17702
PUCCIO Salvatore,20,73,1675,17748
ZANA Filippo,20,74,1705,17778
GOUGEARD Alexis,20,75,1705,17778
GALLOPIN Tony,20,76,1705,17778
VENDRAME Andrea,20,77,1705,17778
DINA Márton,20,78,1790,17863
ALBANESE Vincenzo,20,79,1790,17863
ALEOTTI Giovanni,20,80,1877,17950
BATTISTELLA Samuele,20,81,1877,17950
ARASHIRO Yukiya,20,82,1877,17950
VALLS Rafael,20,83,1877,17950
FIORELLI Filippo,20,84,1877,17950
BATTAGLIN Enrico,20,85,1877,17950
VISCONTI Giovanni,20,86,1877,17950
LINDEMAN Bert-Jan,20,87,1877,17950
VERMEERSCH Gianni,20,88,1877,17950
KEISSE Iljo,20,89,1897,17970
DUCHESNE Antoine,20,90,1897,17970
VAN DEN BERG Lars,20,91,1897,17970
CHRISTIAN Mark,20,92,1897,17970
BENEDETTI Cesare,20,93,1899,17972
PONOMAR Andrii,20,94,1899,17972
GABBURO Davide,20,95,1899,17972
RIESEBEEK Oscar,20,96,1899,17972
DENZ Nico,20,97,1925,17998
ARNDT Nikias,20,98,1925,17998
DE KORT Koen,20,99,1968,18041
VAN DER HOORN Taco,20,100,1968,18041
ROCHE Nicolas,20,101,1978,18051
GHEBREIGZABHIER Amanuel,20,102,2009,18082
TESFATSION Natnael,20,103,2009,18082
VAN GARDEREN Tejay,20,104,2025,18098
OLDANI Stefano,20,105,2047,18120
HEPBURN Michael,20,106,2057,18130
SCOTSON Callum,20,107,2057,18130
KANTER Max,20,108,2058,18131
HONORÉ Mikkel Frølich,20,109,2087,18160
VAN DEN BERG Julius,20,110,2118,18191
OSS Daniel,20,111,2138,18211
SABATINI Fabio,20,112,2256,18329
MINALI Riccardo,20,113,2256,18329
NAESEN Lawrence,20,114,2256,18329
VENCHIARUTTI Nicola,20,115,2256,18329
DE BONDT Dries,20,116,2256,18329
MARENGO Umberto,20,117,2256,18329
MOSCA Jacopo,20,118,2256,18329
MOSCHETTI Matteo,20,119,2256,18329
VIVIANI Attilio,20,120,2256,18329
TAGLIANI Filippo,20,121,2256,18329
ZOCCARATO Samuele,20,122,2256,18329
TAARAMÄE Rein,20,123,2262,18335
VIVIANI Elia,20,124,2267,18340
GAVIRIA Fernando,20,125,2267,18340
WIŚNIOWSKI Łukasz,20,126,2267,18340
KREDER Wesley,20,127,2267,18340
AFFINI Edoardo,20,128,2267,18340
CAVAGNA Rémi,20,129,2273,18346
CONSONNI Simone,20,130,2285,18358
GANNA Filippo,20,131,2285,18358
RICHEZE Maximiliano,20,132,2285,18358
MOLANO Juan Sebastián,20,133,2285,18358
WALSCHEID Max,20,134,2285,18358
KRIEGER Alexander,20,135,2285,18358
VANHOUCKE Harm,20,136,2285,18358
BRÄNDLE Matthias,20,137,2285,18358
MEYER Cameron,20,138,2285,18358
RIVI Samuele,20,139,2285,18358
TORRES Albert,20,140,2289,18362
BODNAR Maciej,20,141,2301,18374
SAGAN Peter,20,142,2301,18374
CIMOLAI Davide,20,143,2301,18374
YATES Simon,19,1,0,14575
ALMEIDA João,19,2,11,14586
BERNAL Egan,19,3,28,14603
CARUSO Damiano,19,4,32,14607
VLASOV Aleksandr,19,5,32,14607
MARTIN Dan,19,6,42,14617
MARTÍNEZ Daniel Felipe,19,7,49,14624
BOUWMAN Koen,19,8,85,14660
FOSS Tobias,19,9,85,14660
BARDET Romain,19,10,85,14660
CARTHY Hugh,19,11,85,14660
BENNETT George,19,12,166,14741
COVI Alessandro,19,13,200,14775
HIRT Jan,19,14,203,14778
SEPÚLVEDA Eduardo,19,15,203,14778
VALTER Attila,19,16,210,14785
BADILATTI Matteo,19,17,214,14789
GROßSCHARTNER Felix,19,18,241,14816
FORTUNATO Lorenzo,19,19,252,14827
CASTROVIEJO Jonathan,19,20,277,14852
OLDANI Stefano,19,21,288,14863
STORER Michael,19,22,296,14871
NIBALI Vincenzo,19,23,314,14889
ULISSI Diego,19,24,314,14889
SÁNCHEZ Luis León,19,25,314,14889
JANSSENS Jimmy,19,26,314,14889
BILBAO Pello,19,27,314,14889
MOLARD Rudy,19,28,363,14938
KANGERT Tanel,19,29,371,14946
MOLLEMA Bauke,19,30,418,14993
HAMILTON Chris,19,31,420,14995
CHRISTIAN Mark,19,32,441,15016
PRONSKIY Vadim,19,33,441,15016
FRANKINY Kilian,19,34,491,15066
PETILLI Simone,19,35,491,15066
NARVÁEZ Jhonatan,19,36,499,15074
IZAGIRRE Gorka,19,37,580,15155
TEJADA Harold,19,38,580,15155
PASQUALON Andrea,19,39,676,15251
HERMANS Quinten,19,40,676,15251
WARBASSE Larry,19,41,676,15251
TRATNIK Jan,19,42,704,15279
KNOX James,19,43,704,15279
FORMOLO Davide,19,44,743,15318
CONTI Valerio,19,45,743,15318
OLIVEIRA Nelson,19,46,743,15318
VILLELLA Davide,19,47,743,15318
RUBIO Einer Augusto,19,48,743,15318
CARBONI Giovanni,19,49,750,15325
VAN DEN BERG Lars,19,50,750,15325
NIEVE Mikel,19,51,833,15408
SOBRERO Matteo,19,52,834,15409
KEUKELEIRE Jens,19,53,834,15409
FELLINE Fabio,19,54,834,15409
RAVASI Edward,19,55,834,15409
VERVAEKE Louis,19,56,834,15409
SERRY Pieter,19,57,834,15409
GHEBREIGZABHIER Amanuel,19,58,834,15409
FABBRO Matteo,19,59,834,15409
GAVIRIA Fernando,19,60,834,15409
VENDRAME Andrea,19,61,834,15409
ARNDT Nikias,19,62,834,15409
MARTENS Paul,19,63,862,15437
ALEOTTI Giovanni,19,64,864,15439
GAVAZZI Francesco,19,65,875,15450
ALBANESE Vincenzo,19,66,876,15451
ARASHIRO Yukiya,19,67,948,15523
MOSCA Jacopo,19,68,997,15572
MOSCON Gianni,19,69,997,15572
SCOTSON Callum,19,70,1034,15609
VAN GARDEREN Tejay,19,71,1052,15627
MEYER Cameron,19,72,1062,15637
TAGLIANI Filippo,19,73,1282,15857
KANTER Max,19,74,1317,15892
DE BONDT Dries,19,75,1349,15924
GANNA Filippo,19,76,1359,15934
BETTIOL Alberto,19,77,1359,15934
HONORÉ Mikkel Frølich,19,78,1359,15934
ROCHE Nicolas,19,79,1359,15934
ZANA Filippo,19,80,1434,16009
VISCONTI Giovanni,19,81,1434,16009
LINDEMAN Bert-Jan,19,82,1506,16081
SABATINI Fabio,19,83,1506,16081
BEVIN Patrick,19,84,1506,16081
DUCHESNE Antoine,19,85,1506,16081
DE KORT Koen,19,86,1506,16081
JORGENSON Matteo,19,87,1506,16081
LEYSEN Senne,19,88,1506,16081
TESFATSION Natnael,19,89,1506,16081
GOUGEARD Alexis,19,90,1506,16081
VERMEERSCH Gianni,19,91,1506,16081
VALLS Rafael,19,92,1506,16081
PELLAUD Simon,19,93,1506,16081
NAESEN Lawrence,19,94,1506,16081
BATTAGLIN Enrico,19,95,1506,16081
MOSCHETTI Matteo,19,96,1506,16081
PUCCIO Salvatore,19,97,1506,16081
RAVANELLI Simone,19,98,1506,16081
PONOMAR Andrii,19,99,1506,16081
BOUCHARD Geoffrey,19,100,1506,16081
TAARAMÄE Rein,19,101,1506,16081
SEIGLE Romain,19,102,1506,16081
GABBURO Davide,19,103,1506,16081
BENEDETTI Cesare,19,104,1506,16081
WIŚNIOWSKI Łukasz,19,105,1506,16081
DENZ Nico,19,106,1506,16081
SCHMID Mauro,19,107,1506,16081
MARENGO Umberto,19,108,1506,16081
DINA Márton,19,109,1506,16081
NIV Guy,19,110,1506,16081
VIVIANI Attilio,19,111,1506,16081
GALLOPIN Tony,19,112,1506,16081
KREDER Wesley,19,113,1506,16081
PEDRERO Antonio,19,114,1506,16081
CATALDO Dario,19,115,1506,16081
CAVAGNA Rémi,19,116,1506,16081
VAN DER HOORN Taco,19,117,1571,16146
KEISSE Iljo,19,118,1574,16149
JUUL-JENSEN Christopher,19,119,1583,16158
BATTISTELLA Samuele,19,120,1594,16169
MINALI Riccardo,19,121,1594,16169
HEPBURN Michael,19,122,1617,16192
VANHOUCKE Harm,19,123,1642,16217
CARR Simon,19,124,1646,16221
GUGLIELMI Simon,19,125,1646,16221
VAN DEN BERG Julius,19,126,1691,16266
AFFINI Edoardo,19,127,1706,16281
OSS Daniel,19,128,1713,16288
SAGAN Peter,19,129,1713,16288
VIVIANI Elia,19,130,1718,16293
RICHEZE Maximiliano,19,131,1718,16293
MOLANO Juan Sebastián,19,132,1718,16293
FIORELLI Filippo,19,133,1718,16293
BODNAR Maciej,19,134,1718,16293
BRÄNDLE Matthias,19,135,1720,16295
RIESEBEEK Oscar,19,136,1727,16302
KRIEGER Alexander,19,137,1727,16302
CONSONNI Simone,19,138,1756,16331
CIMOLAI Davide,19,139,1756,16331
WALSCHEID Max,19,140,1756,16331
TORRES Albert,19,141,1756,16331
VENCHIARUTTI Nicola,19,142,1756,16331
ZOCCARATO Samuele,19,143,1756,16331
RIVI Samuele,19,144,1756,16331
BETTIOL Alberto,18,1,0,18883
CONSONNI Simone,18,2,17,18900
ROCHE Nicolas,18,3,18,18901
ARNDT Nikias,18,4,18,18901
ULISSI Diego,18,5,18,18901
BATTISTELLA Samuele,18,6,18,18901
ZANA Filippo,18,7,18,18901
TESFATSION Natnael,18,8,18,18901
CAVAGNA Rémi,18,9,24,18907
MOSCA Jacopo,18,10,72,18955
OLDANI Stefano,18,11,94,18977
CATALDO Dario,18,12,94,18977
PELLAUD Simon,18,13,94,18977
VENDRAME Andrea,18,14,131,19014
DENZ Nico,18,15,156,19039
RIVI Samuele,18,16,178,19061
BEVIN Patrick,18,17,196,19079
PONOMAR Andrii,18,18,230,19113
VERMEERSCH Gianni,18,19,230,19113
GAVAZZI Francesco,18,20,429,19312
IZAGIRRE Gorka,18,21,429,19312
RICHEZE Maximiliano,18,22,517,19400
KREDER Wesley,18,23,629,19512
GANNA Filippo,18,24,1410,20293
PUCCIO Salvatore,18,25,1410,20293
MOSCON Gianni,18,26,1410,20293
NARVÁEZ Jhonatan,18,27,1410,20293
CASTROVIEJO Jonathan,18,28,1410,20293
BERNAL Egan,18,29,1410,20293
MARTÍNEZ Daniel Felipe,18,30,1410,20293
VALLS Rafael,18,31,1410,20293
TRATNIK Jan,18,32,1410,20293
CARUSO Damiano,18,33,1410,20293
VISCONTI Giovanni,18,34,1410,20293
ARASHIRO Yukiya,18,35,1410,20293
BILBAO Pello,18,36,1410,20293
HEPBURN Michael,18,37,1410,20293
YATES Simon,18,38,1410,20293
MEYER Cameron,18,39,1410,20293
HONORÉ Mikkel Frølich,18,40,1410,20293
ALMEIDA João,18,41,1410,20293
JUUL-JENSEN Christopher,18,42,1410,20293
KEUKELEIRE Jens,18,43,1410,20293
NIEVE Mikel,18,44,1410,20293
VLASOV Aleksandr,18,45,1410,20293
SÁNCHEZ Luis León,18,46,1410,20293
HAMILTON Chris,18,47,1410,20293
SOBRERO Matteo,18,48,1410,20293
KANGERT Tanel,18,49,1410,20293
PRONSKIY Vadim,18,50,1410,20293
TAGLIANI Filippo,18,51,1410,20293
CARTHY Hugh,18,52,1410,20293
SABATINI Fabio,18,53,1410,20293
VAN GARDEREN Tejay,18,54,1410,20293
BRAMBILLA Gianluca,18,55,1410,20293
VALTER Attila,18,56,1410,20293
CARR Simon,18,57,1410,20293
LINDEMAN Bert-Jan,18,58,1410,20293
BARDET Romain,18,59,1410,20293
CARBONI Giovanni,18,60,1410,20293
MARTENS Paul,18,61,1410,20293
ALEOTTI Giovanni,18,62,1410,20293
STORER Michael,18,63,1410,20293
BENEDETTI Cesare,18,64,1410,20293
RAVASI Edward,18,65,1410,20293
MOLARD Rudy,18,66,1410,20293
FOSS Tobias,18,67,1410,20293
SEPÚLVEDA Eduardo,18,68,1410,20293
KRIEGER Alexander,18,69,1410,20293
FORTUNATO Lorenzo,18,70,1410,20293
FORMOLO Davide,18,71,1410,20293
FELLINE Fabio,18,72,1410,20293
KNOX James,18,73,1410,20293
BENNETT George,18,74,1410,20293
NIV Guy,18,75,1410,20293
VAN DEN BERG Lars,18,76,1410,20293
WARBASSE Larry,18,77,1410,20293
MARTIN Dan,18,78,1410,20293
DUCHESNE Antoine,18,79,1410,20293
DE KORT Koen,18,80,1410,20293
WIŚNIOWSKI Łukasz,18,81,1410,20293
MOLLEMA Bauke,18,82,1410,20293
FABBRO Matteo,18,83,1410,20293
TEJADA Harold,18,84,1410,20293
OLIVEIRA Nelson,18,85,1410,20293
KANTER Max,18,86,1410,20293
DINA Márton,18,87,1410,20293
TAARAMÄE Rein,18,88,1410,20293
OSS Daniel,18,89,1410,20293
RUBIO Einer Augusto,18,90,1410,20293
NAESEN Lawrence,18,91,1410,20293
GALLOPIN Tony,18,92,1410,20293
BADILATTI Matteo,18,93,1410,20293
HERMANS Quinten,18,94,1410,20293
GOUGEARD Alexis,18,95,1410,20293
MARENGO Umberto,18,96,1410,20293
NIBALI Vincenzo,18,97,1410,20293
GROßSCHARTNER Felix,18,98,1410,20293
VIVIANI Attilio,18,99,1410,20293
VERVAEKE Louis,18,100,1410,20293
COVI Alessandro,18,101,1410,20293
LEYSEN Senne,18,102,1410,20293
GAVIRIA Fernando,18,103,1410,20293
MOSCHETTI Matteo,18,104,1410,20293
GABBURO Davide,18,105,1410,20293
VIVIANI Elia,18,106,1410,20293
PASQUALON Andrea,18,107,1410,20293
SEIGLE Romain,18,108,1410,20293
VILLELLA Davide,18,109,1410,20293
MOLANO Juan Sebastián,18,110,1410,20293
WALSCHEID Max,18,111,1410,20293
BODNAR Maciej,18,112,1410,20293
SAGAN Peter,18,113,1410,20293
FIORELLI Filippo,18,114,1410,20293
FRANKINY Kilian,18,115,1410,20293
BATTAGLIN Enrico,18,116,1410,20293
PETILLI Simone,18,117,1410,20293
RAVANELLI Simone,18,118,1410,20293
VENCHIARUTTI Nicola,18,119,1410,20293
CEPEDA Jefferson Alexander,18,120,1410,20293
CHRISTIAN Mark,18,121,1410,20293
AFFINI Edoardo,18,122,1410,20293
BOUWMAN Koen,18,123,1410,20293
MINALI Riccardo,18,124,1410,20293
JORGENSON Matteo,18,125,1410,20293
GHEBREIGZABHIER Amanuel,18,126,1410,20293
CIMOLAI Davide,18,127,1410,20293
TORRES Albert,18,128,1410,20293
PEDRERO Antonio,18,129,1410,20293
VANHOUCKE Harm,18,130,1410,20293
JANSSENS Jimmy,18,131,1410,20293
ZOCCARATO Samuele,18,132,1410,20293
CONTI Valerio,18,133,1410,20293
BOUCHARD Geoffrey,18,134,1410,20293
LAFAY Victor,18,135,1410,20293
HIRT Jan,18,136,1410,20293
KEISSE Iljo,18,137,1410,20293
GUGLIELMI Simon,18,138,1410,20293
ALBANESE Vincenzo,18,139,1410,20293
BRÄNDLE Matthias,18,140,1410,20293
VAN DER HOORN Taco,18,141,1410,20293
RIESEBEEK Oscar,18,142,1410,20293
DE BONDT Dries,18,143,1410,20293
SERRY Pieter,18,144,1458,20341
VAN DEN BERG Julius,18,145,1458,20341
SCOTSON Callum,18,146,1458,20341
SCHMID Mauro,18,147,1458,20341
MARTIN Dan,17,1,0,17678
ALMEIDA João,17,2,13,17691
YATES Simon,17,3,30,17708
ULISSI Diego,17,4,80,17758
CARUSO Damiano,17,5,80,17758
MARTÍNEZ Daniel Felipe,17,6,83,17761
BERNAL Egan,17,7,83,17761
PEDRERO Antonio,17,8,98,17776
BILBAO Pello,17,9,103,17781
BENNETT George,17,10,141,17819
FOSS Tobias,17,11,141,17819
FORTUNATO Lorenzo,17,12,167,17845
BOUCHARD Geoffrey,17,13,169,17847
BARDET Romain,17,14,172,17850
MOSCON Gianni,17,15,172,17850
STORER Michael,17,16,185,17863
VLASOV Aleksandr,17,17,188,17866
CASTROVIEJO Jonathan,17,18,190,17868
RAVASI Edward,17,19,198,17876
BETTIOL Alberto,17,20,232,17910
CARTHY Hugh,17,21,232,17910
BOUWMAN Koen,17,22,316,17994
CARBONI Giovanni,17,23,353,18031
PRONSKIY Vadim,17,24,377,18055
BADILATTI Matteo,17,25,377,18055
VERVAEKE Louis,17,26,377,18055
FABBRO Matteo,17,27,478,18156
CICCONE Giulio,17,28,478,18156
KANGERT Tanel,17,29,556,18234
RAVANELLI Simone,17,30,644,18322
HIRT Jan,17,31,678,18356
FELLINE Fabio,17,32,778,18456
MOLARD Rudy,17,33,924,18602
SERRY Pieter,17,34,924,18602
CONTI Valerio,17,35,924,18602
KNOX James,17,36,937,18615
OLIVEIRA Nelson,17,37,990,18668
IZAGIRRE Gorka,17,38,990,18668
GALLOPIN Tony,17,39,990,18668
SÁNCHEZ Luis León,17,40,990,18668
ROCHE Nicolas,17,41,990,18668
HERMANS Quinten,17,42,1011,18689
BEVIN Patrick,17,43,1024,18702
MOLLEMA Bauke,17,44,1024,18702
CHRISTIAN Mark,17,45,1024,18702
FRANKINY Kilian,17,46,1041,18719
TAGLIANI Filippo,17,47,1041,18719
GHEBREIGZABHIER Amanuel,17,48,1071,18749
FORMOLO Davide,17,49,1075,18753
PETILLI Simone,17,50,1129,18807
HAMILTON Chris,17,51,1149,18827
GAVAZZI Francesco,17,52,1164,18842
BENEDETTI Cesare,17,53,1164,18842
WARBASSE Larry,17,54,1164,18842
PONOMAR Andrii,17,55,1164,18842
GABBURO Davide,17,56,1164,18842
ZOCCARATO Samuele,17,57,1194,18872
VAN DEN BERG Lars,17,58,1212,18890
VALTER Attila,17,59,1212,18890
CATALDO Dario,17,60,1252,18930
NIEVE Mikel,17,61,1252,18930
VALLS Rafael,17,62,1349,19027
ARASHIRO Yukiya,17,63,1349,19027
MARTENS Paul,17,64,1349,19027
DUCHESNE Antoine,17,65,1386,19064
DINA Márton,17,66,1441,19119
ARNDT Nikias,17,67,1478,19156
MOSCA Jacopo,17,68,1485,19163
BRAMBILLA Gianluca,17,69,1485,19163
NIBALI Vincenzo,17,70,1485,19163
NARVÁEZ Jhonatan,17,71,1485,19163
CEPEDA Jefferson Alexander,17,72,1485,19163
TAARAMÄE Rein,17,73,1485,19163
SCHULTZ Nick,17,74,1485,19163
ALEOTTI Giovanni,17,75,1636,19314
VENDRAME Andrea,17,76,1636,19314
SCHMID Mauro,17,77,1636,19314
TEJADA Harold,17,78,1709,19387
RUBIO Einer Augusto,17,79,1709,19387
BATTISTELLA Samuele,17,80,1709,19387
SOBRERO Matteo,17,81,1709,19387
BATTAGLIN Enrico,17,82,1709,19387
PASQUALON Andrea,17,83,1709,19387
NIV Guy,17,84,1709,19387
VILLELLA Davide,17,85,1709,19387
SEPÚLVEDA Eduardo,17,86,1709,19387
VISCONTI Giovanni,17,87,1799,19477
MARENGO Umberto,17,88,1799,19477
VANHOUCKE Harm,17,89,1839,19517
ZANA Filippo,17,90,1845,19523
PELLAUD Simon,17,91,1885,19563
DE BONDT Dries,17,92,1885,19563
GOUGEARD Alexis,17,93,1887,19565
NAESEN Lawrence,17,94,1887,19565
DE KORT Koen,17,95,1890,19568
SABATINI Fabio,17,96,1890,19568
TESFATSION Natnael,17,97,1890,19568
LEYSEN Senne,17,98,1890,19568
KEUKELEIRE Jens,17,99,1890,19568
VAN GARDEREN Tejay,17,100,1890,19568
VENCHIARUTTI Nicola,17,101,1890,19568
PUCCIO Salvatore,17,102,1890,19568
BRÄNDLE Matthias,17,103,1890,19568
JANSSENS Jimmy,17,104,1890,19568
VERMEERSCH Gianni,17,105,1890,19568
